k,cycle_closure_error,gauge_to_shift_error,gauge_phase_commutator_error,dressed_weyl_relation_error,total_traversal_phase,trial,seed
4,3.532708032038494e-16,1.249000902703301e-16,0.0,2.7194799110210365e-16,0.0,63,3347451912
4,1.7554167342883506e-16,1.1443916996305594e-16,0.0,2.9634845277824204e-16,0.0,64,1510328180
4,3.260541871072589e-16,2.3055512673781017e-16,0.0,2.220446049250313e-16,0.0,65,3001325140
4,2.482534153247273e-16,2.8066088919804617e-16,0.0,2.220446049250313e-16,0.0,66,427694481
4,3.260541871072589e-16,2.5438405243138006e-16,0.0,2.498001805406602e-16,0.0,67,3760560499
4,1.6184142622847344e-16,3.191891195797325e-16,0.0,2.9504581591051765e-16,0.0,68,3390181920
4,2.220446049250313e-16,1.3947004136484323e-16,0.0,1.576213700060856e-16,0.0,69,3013231482
4,3.925231146709438e-17,5.551115123125783e-17,0.0,1.594436429147036e-16,0.0,70,70231458
4,2.482534153247273e-16,1.1681245729496758e-16,0.0,2.482534153247273e-16,0.0,71,3453242936
4,3.925231146709438e-16,0.0,0.0,2.482534153247273e-16,0.0,72,3827542348
4,7.850462293418876e-17,0.0,0.0,2.482534153247273e-16,0.0,73,2432904714
4,1.8515278288508872e-16,1.3092278833360675e-16,0.0,2.9373740229761033e-16,0.0,74,3582891671
4,2.5133742693021536e-16,2.0014830212433605e-16,0.0,1.5700924586837752e-16,0.0,75,3781117509
4,3.236828524569469e-16,1.2412670766236366e-16,0.0,2.220446049250313e-16,0.0,76,2148952603
4,4.2276033262255756e-16,2.9893669801409083e-16,0.0,2.7019397098090227e-16,0.0,77,1715236604
4,7.850462293418876e-17,1.3597399555105182e-16,0.0,2.454633718507182e-16,0.0,78,4260824659
4,5.266250202865052e-16,3.188872858294072e-16,0.0,2.4827765763866867e-16,0.0,79,1497756487
4,7.850462293418876e-17,2.7755575615628914e-17,0.0,2.220446049250313e-16,0.0,80,1150952951
4,3.925231146709438e-17,1.1102230246251565e-16,0.0,1.6004645656917944e-16,0.0,81,3752442827
4,3.602883265548576e-16,1.6243534171511178e-16,0.0,2.220446049250313e-16,0.0,82,3673317744
4,3.1401849173675503e-16,2.482534153247273e-16,0.0,1.570188286597971e-16,0.0,83,3111235632
4,3.3306690738754696e-16,1.9229626863835638e-16,0.0,2.3592239273284576e-16,0.0,84,2947615174
4,7.572937892452685e-16,4.2276033262255756e-16,0.0,2.9373740229761033e-16,0.0,85,3379811662
4,1.0934428697813141e-15,5.266250202865052e-16,0.0,2.220446049250313e-16,0.0,86,1099379273
4,1.5700924586837752e-16,5.551115123125783e-17,0.0,2.220446049250313e-16,0.0,87,151039164
4,1.801441632774288e-16,6.938893903907228e-18,0.0,2.891945847262976e-16,0.0,88,1845151148
4,2.633125101432526e-16,5.551115123125783e-17,0.0,1.5700924586837752e-16,0.0,89,925995953
4,3.597533769998862e-16,1.6653345369377348e-16,0.0,2.445960101127298e-16,0.0,90,3683078953
4,3.925231146709438e-16,1.4946834900704541e-16,0.0,2.220446049250313e-16,0.0,91,3080257786
4,5.661048867003676e-16,2.5589376332604516e-16,0.0,2.9373740229761033e-16,0.0,92,4266611982
4,4.1540741810552243e-16,1.2412670766236366e-16,0.0,1.5700924586837752e-16,0.0,93,3792644915
4,1.055351501383263e-15,4.996003610813204e-16,0.0,1.9229626863835638e-16,0.0,94,3817462013
4,3.22527969517708e-16,1.1857187100668868e-16,0.0,2.482534153247273e-16,0.0,95,3816271588
4,3.597533769998862e-16,1.5700924586837752e-16,0.0,2.498001805406602e-16,0.0,96,3071667710
4,4.726604209672303e-16,2.220446049250313e-16,0.0,2.2215299868541707e-16,0.0,97,1561679374
4,0.0,2.603703785810335e-16,0.0,2.2247786310271853e-16,0.0,98,1935396370
4,2.830524433501838e-16,2.0014830212433605e-16,0.0,2.220446049250313e-16,0.0,99,2855043699
5,2.821927767563226e-16,2.9532046048411265e-16,1.1102230246251565e-16,3.3766226473224526e-16,0.0,0,1997565243
5,1.3433686698937298e-15,5.248203916474046e-16,0.0,2.7755575615628914e-16,0.0,1,1071472384
5,6.961588044755528e-16,2.9561307816190984e-16,0.0,2.482534153247273e-16,0.0,2,1841874100
5,1.131278641000155e-15,4.860856746802335e-16,2.7755575615628914e-17,3.236828524569469e-16,0.0,3,3234801378
5,1.0583949472283048e-15,4.753162057160913e-16,1.1102230246251565e-16,2.830524433501838e-16,0.0,4,1197089863
5,9.098100868686887e-17,1.3033461823153857e-16,2.0816681711721685e-17,3.2487068343022356e-16,0.0,5,4170882856
5,3.600970121045917e-16,1.690803856569109e-16,1.1102230246251565e-16,2.8441001681421824e-16,0.0,6,776512550
5,2.79044657892276e-16,1.1117806671491798e-16,2.7755575615628914e-17,2.779024842816778e-16,0.0,7,352925404
5,3.877241168096399e-16,7.376497169778706e-17,1.1102230246251565e-16,2.3037232262149194e-16,0.0,8,217316863
5,1.7607643658573022e-16,1.5936906790470392e-16,1.1102230246251565e-16,2.7755575615628914e-16,0.0,9,758108197
5,2.544540908002355e-16,1.1577919427345756e-16,0.0,2.830524433501838e-16,0.0,10,275135223
5,2.7494211168956927e-16,2.2985250779967235e-16,1.1102230246251565e-16,3.1401849173675503e-16,0.0,11,2924449486
5,3.73559802872302e-16,2.550082690407193e-16,5.551115123125783e-17,2.0770370905276122e-16,0.0,12,2074952433
5,2.7535580828693906e-16,1.114009510618887e-16,0.0,2.220446049250313e-16,0.0,13,2394902349
5,1.2038126867121716e-15,5.689926560991712e-16,2.7755575615628914e-17,2.0206364052201326e-16,0.0,14,1210837285
5,1.659962706899986e-16,8.092072390629611e-17,1.9081958235744878e-17,2.5589376332604516e-16,0.0,15,1092115734
5,5.707071421693016e-16,2.557244408522566e-16,0.0,3.1631482715240365e-16,0.0,16,3226450189
5,3.1367765238101767e-16,1.6653375855855335e-16,0.0,2.435541875787129e-16,0.0,17,1253212604
5,5.745878836258672e-16,2.548754621021697e-16,2.7755575615628914e-17,2.3055512673781017e-16,0.0,18,2894883663
5,9.055924981256597e-16,2.854171600960295e-16,1.1102230246251565e-16,2.603703785810335e-16,0.0,19,1116916957
5,5.300512513231097e-16,3.615554971669474e-16,5.551115123125783e-17,1.4686870114880517e-16,0.0,20,2761742062
5,1.0126590108057433e-15,4.711147969561104e-16,0.0,2.0014830212433605e-16,0.0,21,351189279
5,4.1205734458402666e-16,6.816422714033446e-17,1.3877787807814457e-17,2.0770370905276122e-16,0.0,22,9408853
5,9.067001455521452e-17,1.178624578665157e-16,0.0,3.090730095650652e-16,0.0,23,3662508283
5,8.84670982598712e-16,3.28559287165381e-16,0.0,2.482534153247273e-16,0.0,24,3939847878
5,1.429304207795162e-16,8.268751412129477e-17,0.0,3.142702462411501e-16,0.0,25,735290204
5,8.483905178970479e-16,3.5115575753231834e-16,1.1102230246251565e-16,3.2009291313835888e-16,0.0,26,3528477484
5,1.1428474439356774e-15,5.471489862225967e-16,1.1102230246251565e-16,2.7755575615628914e-16,0.0,27,75834822
5,3.597862862700987e-16,1.6091878892429478e-16,0.0,1.8410966031475738e-16,0.0,28,1988105241
5,9.109848326149577e-16,5.034669513150892e-16,4.336808689942018e-18,2.830524433501838e-16,0.0,29,340468576
5,3.3707324852647767e-16,1.861901005082689e-16,0.0,2.8941334638663824e-16,0.0,30,3903307375
5,4.796973535390338e-16,1.1475256316677028e-16,1.1102230246251565e-16,1.6653345369377348e-16,0.0,31,1697345465
5,5.730144623497534e-16,2.2378190908413023e-16,0.0,1.9675159943996247e-16,0.0,32,846407866
5,2.689317119778831e-16,2.4394903252944076e-16,0.0,1.7554167342883506e-16,0.0,33,3437244619
5,2.1866605878961828e-16,2.7758176925934524e-16,0.0,1.7554167342883506e-16,0.0,34,787176384
5,6.03813905460963e-16,2.3715234369012505e-16,0.0,2.0816681711721685e-16,0.0,35,3328255701
5,4.8307109691440125e-17,3.0250221875768556e-17,0.0,2.3055512673781017e-16,0.0,36,3014716383
5,6.824509712195198e-16,1.6241086834552232e-16,0.0,3.7238012298709097e-16,0.0,37,3300997696
5,4.556586261984312e-16,3.4023286552006452e-16,0.0,2.7894008272968645e-16,0.0,38,367286488
5,3.665854601039548e-16,2.0016697667160852e-16,0.0,2.172217384091364e-16,0.0,39,112864662
5,1.6160304127136038e-16,2.604788372834466e-16,0.0,2.2887833992611187e-16,0.0,40,2491072091
5,5.16844797915993e-16,3.002606122314832e-16,0.0,2.5018537765542007e-16,0.0,41,3149026578
5,1.2435838479106099e-15,4.873124680449674e-16,0.0,1.1443916996305594e-16,0.0,42,3820407402
5,5.080226575584241e-16,1.9431573306973097e-16,0.0,2.3714374201337736e-16,0.0,43,929427227
5,5.917499046089509e-16,1.8043756590830914e-16,0.0,3.15548059928785e-16,0.0,44,3942441376
5,1.1046285517828915e-15,4.746249408171343e-16,1.3877787807814457e-17,2.220446049250313e-16,0.0,45,3069300601
5,2.635522636110395e-16,1.6790823683751104e-16,0.0,2.5438405243138006e-16,0.0,46,3404453421
5,3.4914033320451277e-16,1.386132168185821e-16,1.1102230246251565e-16,2.3714374201337736e-16,0.0,47,2009276625
5,4.568858709095826e-16,2.0024621888452843e-16,0.0,1.9279638981753172e-16,0.0,48,3526060840
5,7.321767433859874e-16,5.026756896619967e-16,1.1102230246251565e-16,3.510833468576701e-16,0.0,49,414327226
5,1.6947206929537494e-15,5.125439869060053e-16,0.0,2.0816681711721685e-16,0.0,50,3321344763
5,4.766524582228905e-16,2.355181912687572e-16,0.0,1.9279638981753172e-16,0.0,51,206901280
5,1.1044079486323326e-15,5.70149016421286e-16,0.0,2.3551386880256624e-16,0.0,52,1016094284
5,2.604852559714799e-16,4.002972191083832e-16,1.3877787807814457e-17,2.2887833992611187e-16,0.0,53,1284498415
5,2.969840539012419e-16,2.6240415547076796e-16,1.1102230246251565e-16,3.4219371797089426e-16,0.0,54,3298028089
5,1.1216919933988208e-16,1.1111937458352955e-16,0.0,2.0062885096040707e-16,0.0,55,463788697
5,5.03492657275474e-16,5.556141470470704e-17,0.0,2.435541875787129e-16,0.0,56,2578534001
5,1.7459030294098909e-16,2.322226474370832e-16,0.0,2.603703785810335e-16,0.0,57,2173626944
5,1.0877461505742206e-15,4.989425331542663e-16,0.0,2.482534153247273e-16,0.0,58,1402283123
5,4.1258168065749864e-16,1.5890334053928836e-16,0.0,3.040470972244059e-16,0.0,59,690040992
5,3.248710271012341e-16,1.7939368911929867e-16,0.0,3.1401849173675503e-16,0.0,60,3596955002
5,1.4697060334957777e-16,1.1018682966991793e-16,0.0,2.0014830212433605e-16,0.0,61,2285720231
5,2.7115227917136055e-16,1.772966202567799e-16,5.551115123125783e-17,1.9229626863835638e-16,0.0,62,1682406970
5,5.860097932689489e-16,2.2898824381864704e-16,1.1102230246251565e-16,3.188872858294072e-16,0.0,63,3622217171
5,3.2530111671021127e-16,2.9926443717350955e-16,0.0,1.760893866893587e-16,0.0,64,2365341488
5,5.264706134469452e-16,1.4690071054670053e-16,1.1102230246251565e-16,1.9229626863835638e-16,0.0,65,763364418
5,4.4381396742624134e-16,3.554450039307975e-16,0.0,3.9350319887992495e-16,0.0,66,2642558769
5,9.775449303949535e-16,4.61944881894483e-16,2.7755575615628914e-17,2.1854762094519229e-16,0.0,67,2862723627
5,4.0037452809909303e-16,2.2897387460984384e-16,1.1102230246251565e-16,2.1677797545656835e-16,0.0,68,3468509793
5,1.2640681257170815e-16,2.25303966025843e-16,2.7755575615628914e-17,2.1677797545656835e-16,0.0,69,694789891
5,2.1162488993906245e-16,1.2529240527961362e-16,0.0,3.284083995358298e-16,0.0,70,3381295769
5,3.5981133806711475e-16,1.273463880421327e-16,0.0,2.482534153247273e-16,0.0,71,3981475480
5,3.239250043009726e-16,6.948015987968174e-17,0.0,3.236828524569469e-16,0.0,72,2912065669
5,1.4799919896737832e-16,1.13266707247524e-16,1.3877787807814457e-17,2.5438405243138006e-16,0.0,73,2573415049
5,1.792874262356422e-16,2.6085081469793184e-16,2.7755575615628914e-17,2.2247786310271853e-16,0.0,74,460140930
5,4.526074829421493e-16,1.9291432957589827e-16,0.0,2.0770370905276122e-16,0.0,75,3272695836
5,4.312206320994998e-16,2.2950409830063434e-16,0.0,2.884444029575346e-16,0.0,76,988964224
5,3.515208152647798e-16,1.1519502200927812e-16,5.551115123125783e-17,2.0014830212433605e-16,0.0,77,3161037911
5,6.567143113403483e-16,3.2505491741878773e-16,2.0816681711721685e-17,2.0770370905276122e-16,0.0,78,3597244621
5,2.1810943279163723e-16,1.3018568593581064e-16,0.0,2.260205560892005e-16,0.0,79,3021049449
5,3.027792116078711e-16,1.7358600475122071e-16,0.0,2.498001805406602e-16,0.0,80,1886099447
5,1.6317632571030233e-16,2.243840168152794e-16,0.0,3.1401849173675503e-16,0.0,81,1275909957
5,3.318578737611401e-16,2.305578829901967e-16,1.1102230246251565e-16,2.897767167584095e-16,0.0,82,4220662113
5,4.070402678606966e-16,1.5701089686324378e-16,1.1102230246251565e-16,2.7336071744532853e-16,0.0,83,4153382255
5,4.188163129942752e-16,2.259332302260349e-16,2.7755575615628914e-17,2.4394924734781536e-16,0.0,84,2279820227
5,3.9423667092825155e-17,6.377786006014895e-16,0.0,2.2247786310271853e-16,0.0,85,2271072508
5,1.590341322041801e-15,6.017442632579713e-16,5.551115123125783e-17,2.0014830212433605e-16,0.0,86,2928505281
5,3.710299226098167e-16,2.4825345417281205e-16,5.551115123125783e-17,2.61868560698565e-16,0.0,87,893161736
5,2.734681004567016e-16,1.5970734083682788e-16,1.3877787807814457e-17,2.5589376332604516e-16,0.0,88,426568603
5,2.2947481185079793e-16,2.361815044422836e-16,4.0766001685454967e-17,2.3551386880256624e-16,0.0,89,519875789
5,1.1612199789372172e-16,1.2439427206037783e-16,0.0,2.1499376424746292e-16,0.0,90,1965749038
5,2.989553604036399e-16,2.3479728495798156e-16,0.0,2.4679451876256556e-16,0.0,91,3153948275
5,2.867362759123793e-16,1.4742005676016468e-16,0.0,3.040470972244059e-16,0.0,92,2250356454
5,7.489780065072084e-16,2.803445460966736e-16,1.1102230246251565e-16,1.689731085869606e-16,0.0,93,874098984
5,1.1064647198402573e-16,9.761863437389994e-17,1.1102230246251565e-16,2.603703785810335e-16,0.0,94,2167273084
5,2.1371476763837466e-16,6.357099885270612e-17,0.0,2.237726045655905e-16,0.0,95,43928464
5,1.0435655477017061e-15,2.9894108749634445e-16,0.0,3.222596315204839e-16,0.0,96,439979817
5,6.09885100474243e-16,2.553279377315536e-16,0.0,2.482534153247273e-16,0.0,97,4235636630
5,1.3267808673650008e-16,1.1107730726409804e-16,5.551115123125783e-17,2.830524433501838e-16,0.0,98,1092150706
5,2.197968585217521e-16,2.993929786892114e-16,0.0,2.2887833992611187e-16,0.0,99,3919581566
6,8.141618885334501e-16,3.7248664354760667e-16,1.1102230246251565e-16,9.184537634751187e-16,0.0,0,210972884
6,4.782568787302436e-16,3.0282558104120823e-16,0.0,8.581815721242673e-16,0.0,1,1011847945
6,5.150780400036754e-16,1.139704434063285e-16,0.0,8.868764227826485e-16,0.0,2,3050512496
6,1.3834975519809086e-15,4.956488793850792e-16,0.0,8.233634315563857e-16,0.0,3,2583844415
6,1.0002910691085311e-15,5.019887410312473e-16,5.551115123125783e-17,8.881784197001252e-16,0.0,4,2015206407
6,3.7789374567338703e-16,1.2491300480906548e-16,1.1102230246251565e-16,9.033363257596098e-16,0.0,5,3889844303
6,4.130974411913113e-16,3.0467132910054487e-16,0.0,9.32603861714756e-16,0.0,6,1396032118
6,1.9873981681117645e-16,2.804167658387815e-16,0.0,9.238896857051836e-16,0.0,7,1049726385
6,4.500055312312824e-16,4.0408323710844944e-16,0.0,8.087309868639295e-16,0.0,8,2944624891
6,5.140682197176256e-16,5.558845038959743e-16,1.3877787807814457e-17,9.38778750585887e-16,0.0,9,2163217416
6,5.393424929469965e-16,1.591571255912755e-16,0.0,9.51817968857363e-16,0.0,10,277946921
6,3.332677690366527e-16,1.2798218548111822e-16,1.1857187100668868e-16,9.84931933175004e-16,0.0,11,3358053955
6,4.540564041451473e-16,1.9303287742188786e-16,0.0,9.338421059357628e-16,0.0,12,3644793167
6,3.897986878702246e-16,2.4079959183603965e-16,0.0,8.368202481890594e-16,0.0,13,994620263
6,5.210111655839279e-16,2.493125004673444e-16,1.5700924586837752e-16,9.068738801520085e-16,0.0,14,900601494
6,4.024046761105401e-16,1.7654561355534786e-16,0.0,9.171947447016606e-16,0.0,15,2614080332
6,1.1756052943673543e-15,4.725504537991333e-16,2.949029909160572e-17,8.939331530796214e-16,0.0,16,2729059580
6,5.52827675732503e-16,2.7198511834742525e-16,2.7755575615628914e-17,8.706583865735264e-16,0.0,17,4229526194
6,1.89591089223296e-16,1.1312287621186883e-16,1.1102230246251565e-16,9.46949302817578e-16,0.0,18,3052347084
6,2.353677423885454e-16,2.6896652920655497e-16,1.3877787807814457e-17,8.833950494912839e-16,0.0,19,1903784751
6,1.2334854270415264e-15,9.815681756724257e-16,1.1102230246251565e-16,9.871780750502622e-16,0.0,20,1866912837
6,6.1545987652176965e-16,3.67513421057711e-16,1.3877787807814457e-17,9.04082224356802e-16,0.0,21,2910189081
6,1.388027679158523e-15,5.3911254335837615e-16,0.0,9.43689570931383e-16,0.0,22,2656554918
6,5.642176358575515e-16,2.075772339567472e-16,0.0,9.440976529270756e-16,0.0,23,760908683
6,3.124158018261641e-16,1.7613933876833849e-16,1.1102230246251565e-16,9.297082117745284e-16,0.0,24,835586195
6,1.2954457175996848e-15,3.9204901524204946e-16,3.469446951953614e-17,8.881784197001252e-16,0.0,25,390130428
6,4.530045134245722e-16,1.7044318635614085e-16,1.962615573354719e-17,9.77473194215835e-16,0.0,26,3706029278
6,4.901795228847337e-16,2.048534077125365e-16,0.0,9.130909444985391e-16,0.0,27,2292544989
6,3.525785371700313e-16,3.050874132525548e-16,1.1102230246251565e-16,9.143556140028338e-16,0.0,28,1716392483
6,3.2968980588537357e-16,2.280168287411482e-16,0.0,9.125634816017134e-16,0.0,29,2106685978
6,1.6152529624216683e-15,5.16226828097649e-16,2.7755575615628914e-17,9.538392452234968e-16,0.0,30,811572233
6,3.331209021751243e-16,1.3737967722931444e-16,0.0,9.18873053048877e-16,0.0,31,2076316799
6,1.8784115360191403e-15,6.631714816116857e-16,1.3877787807814457e-17,8.419826675941385e-16,0.0,32,4254900559
6,5.639814738300594e-16,2.3831008381857914e-16,2.7755575615628914e-17,8.717378144098899e-16,0.0,33,1925969492
6,4.137473539412043e-16,3.3856797874035836e-16,2.7755575615628914e-17,9.412373634839028e-16,0.0,34,3429093779
6,4.0093925712949654e-16,2.908851622460035e-16,1.1102230246251565e-16,8.15843973306311e-16,0.0,35,675241080
6,4.551836677354681e-16,3.524491699042583e-16,1.1102230246251565e-16,8.951979947807797e-16,0.0,36,3800183766
6,5.664184613420934e-16,2.1923762619739466e-16,0.0,9.453208419344607e-16,0.0,37,3351133585
6,7.030132180105876e-16,4.0957698837459657e-16,1.1102230246251565e-16,8.3820000221454525e-16,0.0,38,1838621094
6,8.324972475201676e-16,8.235072169654076e-16,0.0,8.777083671441752e-16,0.0,39,3175144734
6,3.655591467834676e-16,3.5707945616265276e-16,4.618701254788249e-17,8.763908156876301e-16,0.0,40,1482029310
6,1.2687016306093503e-15,4.603386788752961e-16,0.0,8.400648069477098e-16,0.0,41,657445395
6,3.746346997751063e-16,1.952502760409352e-16,5.551115123125783e-17,8.916411167297361e-16,0.0,42,2360611403
6,3.70665955560245e-16,7.975814005372486e-17,5.551115123125783e-17,8.89586765947378e-16,0.0,43,1467077519
6,8.58082079703507e-16,4.52748141083189e-16,5.551115123125783e-17,8.262821341922353e-16,0.0,44,3566075779
6,1.0637861234413593e-15,7.04442256339436e-16,1.5700924586837752e-16,8.568339948907339e-16,0.0,45,4175652455
6,3.9177963428888296e-16,1.448983880547322e-16,0.0,9.192921513844874e-16,0.0,46,1773270207
6,1.2656000015524344e-16,2.8232623999518364e-16,2.7755575615628914e-17,8.801461082576892e-16,0.0,47,2492827007
6,2.3701615732501054e-16,1.3771164514927013e-16,1.1102230246251565e-16,9.238896857051836e-16,0.0,48,806982277
6,4.68828924801944e-16,2.168498751785842e-16,5.551115123125783e-17,9.496042521326089e-16,0.0,49,2629803334
6,1.0988491481121319e-15,6.205246727316608e-16,6.938893903907228e-17,9.506031400676578e-16,0.0,50,1088849781
6,5.470346843758018e-16,1.6895459391973762e-16,0.0,9.104505742017336e-16,0.0,51,3264828223
6,9.161301004162515e-16,5.554672926433738e-16,1.3877787807814457e-16,9.805224261780596e-16,0.0,52,442765650
6,1.8886054607553082e-16,2.930057747975091e-17,0.0,8.830679670797666e-16,0.0,53,621769208
6,4.675257700561729e-16,1.1721515039816953e-16,1.1102230246251565e-16,9.19815755773575e-16,0.0,54,585552041
6,2.9941452269681043e-16,5.824030003458458e-17,0.0,8.794620319638102e-16,0.0,55,1763872113
6,8.31339126794139e-16,3.238267265498665e-16,3.469446951953614e-18,9.836601059614785e-16,0.0,56,4078019432
6,1.7934605216686255e-15,5.95639443231607e-16,5.551115123125783e-17,9.539969770823913e-16,0.0,57,3199880848
6,1.8552635147370063e-15,4.911535464607236e-16,0.0,9.17733071824933e-16,0.0,58,155480995
6,3.093031355266712e-16,2.3265352163234476e-16,1.3877787807814457e-17,9.582710459383785e-16,0.0,59,2494374339
6,4.039339532711677e-16,1.8151202695715752e-16,5.551115123125783e-17,8.78695234256362e-16,0.0,60,1183028854
6,4.601503474635624e-16,5.623905997881155e-17,0.0,8.640246493550415e-16,0.0,61,3853481777
6,4.73516577553911e-16,2.7553116392932416e-16,5.551115123125783e-17,8.848110094214534e-16,0.0,62,3320422657
6,3.433364719511721e-16,2.0826195502981825e-16,0.0,8.532300504426548e-16,0.0,63,1898506644
6,4.799724379382397e-16,1.6111223349057852e-16,5.551115123125783e-17,9.372966345796778e-16,0.0,64,3168659915
6,2.9303971809983857e-16,1.6837933890983326e-16,1.1102230246251565e-16,9.304848169520973e-16,0.0,65,1135799135
